url,label
app.pho8.com/click.php?c=246&key=l8s861364oq1y6w08t9kjkq1&pl_id=1286,bad
app.pho8.com/lp/sd/en/lp4/index.php?c=300&l=524&subid=21841780391,bad
app.pho8.com/lp/sd/en/lp4/files/bootstrap.css,bad
app.pho8.com/lp/sd/en/lp4/files/bootstrap-responsive.css,bad
app.pho8.com/go.php?c=255&l=387&subid=21843049645,bad
app.pho8.com/jump/?jl=66968484,bad
app.pho8.com/go.php?c=246&l=509&subid=21388413584?,bad
officialrdr.com/b012dd3a-0871-4fc2-a5d8-8f6e6e30c334,bad
scanmyphones.com/fatalvirus/mx/101/index.php?countryname=United%20Kingdom&brand=&model=&isp=PlusNet%20Technologies%20Ltd&voluumdata=vid..00000008-5d87-4a50-8000-000000000000__vpid..15af7000-bf52-11e4-8afe-28ca782357aa__caid..b012dd3a-0871-4fc2-a5d8-8f6e6e30c334__lid..281f1d6a-3f5c-4aef-b00d-8178c6d9f00f__rt..D__oid1..14fdf5b9-f153-4ad7-9aec-c61b2432d31e,bad
mobile.bitterstrawberry.org/?id=1319,bad
dimarsbg.com/images/portfolio/vtutmcireturxeitritxirete/rcturtncuyretycrutycreu.exe,bad
dimarsbg.com/images/prettyPhoto/light_rounded/jicmtritucirutmucr.exe,bad
dimarsbg.com/images/social_media/vuiutcimrieiurxiexerexrexrerex/vrituiruixtuieruxtireuit.exe,bad
hujii.qplanner.cf:8181/2006/movies/html/christmas.php?online=160755&paper=124&what=109448&promos=206723&exchange=309188&edit=135400&common=216956,bad
b.nevadaprivateoffice.com:8085/phpmyadm/modelsearch/help/after.php?before=3,bad
theweatherspace.com,bad
securitywebservices.com/aEubV1l8Cu.js,bad
securitywebservices.com/an4XpPvL6p.js,bad
securitywebservices.com/bQR3XpCbGj.js,bad
securitywebservices.com/hD08940x9A.js,bad
securitywebservices.com/HNXZAxrMNC.js,bad
securitywebservices.com/JPPj4HhWXH.js,bad
securitywebservices.com/nuLwjhUDt4.js,bad
securitywebservices.com/pbMes3AKl2.js,bad
securitywebservices.com/s4haYynZvs.js,bad
securitywebservices.com/WQLzrpnA7D.js,bad
securitywebservices.com/WrQBcRn4E3.js,bad
thewinesteward.com/css/Document1704.exe,bad
eternitymobiles.com/25/144.exe,bad
e-matelco.com/25/144.exe,bad
TRIANGLESERVICESLTD.COM/25/144.exe,bad
hobby-hangar.net/25/144.exe,bad
creditbootcamp.com/25/144.exe,bad
hana-naveh.com/25/144.exe,bad
gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/GO49776M.vbs,bad
web-sensations.com/js/jquery-1.40.15.js,bad
jstaikos.com/51i70l/chbpy.html,bad
agsteier.com/HSBC_BANK_STORAGE-DATA/new-payment.html,bad
broadtech.co/HSBC_BANK-STORAGE_DATA/new-payment.html,bad
bilbaopisos.es/HSBC_BANK.STORAGE-DATA/secure.html,bad
ajewishgift.com/HSBC_BANK_STORAGE_DATA/payment_document.html,bad
2amsports.com/HSBC-BANK_STORAGE_DATA/new-payment-document.html,bad
sweettalk.co/HSBC.BANK.STORAGE_DATA/new_document.html,bad
bilbaopisos.es/BANK.STORAGE-DATA/secure_payment_document.html,bad
agsteier.com/HSBC.BANK-STORAGE.DATA/new_secure-document.html,bad
hinsib.com/HSBC_BANK.STORAGE.DATA/secure_payment.document.html,bad
impressoras-cartoes.com.pt/HSBC.STORAGE.DATA/new.payment.html,bad
cacl.fr/HSBC-BANK_STORAGE_DATA/secure.payment.html,bad
wv-law.com/HSBC-BANK-DATA/secure_payment.html,bad
aminev.com/HSBC.BANK-STORAGE-DATA/new.payment_document.html,bad
hydraulicpowerpack.com/HSBC-BANK.STORAGE_DATA/new_secure.html,bad
hydraulicpowerpack.com/BANK-STORAGE-DATA/new-document.html,bad
sweettalk.co/HSBC.BANK-STORAGE_DATA/payment.html,bad
aminev.com/HSBC.BANK.DATA/new-secure.html,bad
aminev.com/HSBC.STORAGE-DATA/new.payment-document.html,bad
agsteier.com/HSBC_BANK.STORAGE-DATA/new.html,bad
broadtech.co/HSBC_BANK_STORAGE/payment-document.html,bad
hydraulicpowerpack.com/HSBC.BANK_STORAGE.DATA/new_payment.document.html,bad
teprom.it/HSBC.BANK.STORAGE/document.html,bad
broadtech.co/HSBC-BANK.STORAGE_DATA/new_secure.html,bad
hydraulicpowerpack.com/HSBC.BANK_STORAGE/payment-document.html,bad
bilbaopisos.es/HSBC_BANK_STORAGE_DATA/secure.payment_document.html,bad
broadtech.co/HSBC.BANK.STORAGE.DATA/payment.document.html,bad
sweettalk.co/HSBC.BANK.STORAGE/payment.document.html,bad
wv-law.com/HSBC_BANK_STORAGE/new-payment.document.html,bad
teprom.it/BANK.STORAGE-DATA/secure_document.html,bad
hydraulicpowerpack.com/HSBC.BANK.STORAGE/secure_payment.document.html,bad
bilbaopisos.es/HSBC_BANK-STORAGE.DATA/new_payment.html,bad
bilbaopisos.es/HSBC.BANK_STORAGE/secure.payment_document.html,bad
abcdespanol.com/HSBC.BANK_STORAGE/secure.document.html,bad
ajewishgift.com/HSBC_BANK_DATA/payment-document.html,bad
ajewishgift.com/HSBC_BANK-STORAGE_DATA/new_secure-document.html,bad
hydraulicpowerpack.com/HSBC_BANK_DATA/payment_document.html,bad
undefined.it/HSBC-BANK_DATA/secure.payment.document.html,bad
2amsports.com/BANK-STORAGE_DATA/secure.html,bad
teprom.it/HSBC-BANK_STORAGE-DATA/new_secure_payment.html,bad
hydraulicpowerpack.com/BANK.STORAGE.DATA/payment-document.html,bad
abcdespanol.com/HSBC-STORAGE-DATA/payment.document.html,bad
ajewishgift.com/HSBC_STORAGE.DATA/secure_payment.html,bad
2amsports.com/HSBC.STORAGE-DATA/secure.payment.html,bad
broadtech.co/BANK-STORAGE.DATA/new_payment.html,bad
999fitness.com/HSBC.BANK_STORAGE.DATA/new.html,bad
agsteier.com/HSBC-STORAGE-DATA/payment.document.html,bad
2amsports.com/HSBC-BANK_STORAGE.DATA/secure-payment-document.html,bad
sweettalk.co/HSBC-BANK_STORAGE/new.secure.html,bad
abcdespanol.com/BANK_STORAGE.DATA/new.payment.html,bad
aminev.com/HSBC.BANK_STORAGE-DATA/secure_document.html,bad
broadtech.co/HSBC-STORAGE_DATA/payment.document.html,bad
cacl.fr/HSBC.BANK_STORAGE_DATA/document.html,bad
999fitness.com/HSBC_BANK-STORAGE-DATA/new_payment.html,bad
cacl.fr/HSBC-STORAGE_DATA/new.secure.html,bad
wv-law.com/HSBC.BANK_STORAGE.DATA/secure_payment.html,bad
cacl.fr/HSBC.BANK_STORAGE-DATA/payment.html,bad
hinsib.com/HSBC.BANK_DATA/new-payment.document.html,bad
abcdespanol.com/BANK_STORAGE_DATA/new.secure-document.html,bad
impressoras-cartoes.com.pt/BANK_STORAGE-DATA/new.payment.html,bad
broadtech.co/BANK_STORAGE.DATA/secure_payment_document.html,bad
bilbaopisos.es/BANK-STORAGE.DATA/secure_payment-document.html,bad
teprom.it/HSBC_BANK_STORAGE_DATA/secure-document.html,bad
2amsports.com/HSBC_BANK-STORAGE_DATA/secure.html,bad
impressoras-cartoes.com.pt/HSBC.BANK.STORAGE/payment.html,bad
aminev.com/HSBC_BANK-STORAGE.DATA/new_payment-document.html,bad
2amsports.com/HSBC-BANK.DATA/new_payment.html,bad
wv-law.com/HSBC_STORAGE-DATA/new-secure.payment.html,bad
undefined.it/BANK-STORAGE-DATA/new-payment.document.html,bad
abcdespanol.com/HSBC_BANK-STORAGE-DATA/secure-payment.document.html,bad
abcdespanol.com/HSBC-BANK_STORAGE.DATA/new.payment.html,bad
cacl.fr/HSBC_BANK-STORAGE-DATA/secure_payment_document.html,bad
hinsib.com/BANK-STORAGE.DATA/secure.document.html,bad
abcdespanol.com/HSBC.STORAGE_DATA/new_payment_document.html,bad
broadtech.co/HSBC_BANK.STORAGE-DATA/secure.document.html,bad
ajewishgift.com/HSBC.BANK.STORAGE_DATA/new_secure.payment.html,bad
sweettalk.co/HSBC.BANK_STORAGE-DATA/payment.html,bad
wv-law.com/HSBC-BANK-STORAGE.DATA/payment_document.html,bad
undefined.it/HSBC_BANK.STORAGE.DATA/new-secure.document.html,bad
ajewishgift.com/HSBC-BANK-STORAGE-DATA/secure.html,bad
2amsports.com/HSBC.BANK_STORAGE-DATA/new_secure.document.html,bad
broadtech.co/HSBC.BANK_STORAGE_DATA/secure-document.html,bad
mtldesigns.ca/HSBC-BANK-DATA/new-secure-document.html,bad
ajewishgift.com/HSBC_BANK-STORAGE-DATA/secure.html,bad
impressoras-cartoes.com.pt/HSBC_BANK-STORAGE/new_document.html,bad
mtldesigns.ca/HSBC-BANK.STORAGE/new_secure.document.html,bad
bilbaopisos.es/HSBC_BANK.STORAGE_DATA/secure.payment.html,bad
sweettalk.co/HSBC_BANK-STORAGE-DATA/secure.html,bad
sweettalk.co/HSBC_BANK.STORAGE_DATA/payment.html,bad
wv-law.com/HSBC_BANK_DATA/secure_payment.html,bad
cacl.fr/HSBC-BANK_DATA/secure.html,bad
wv-law.com/HSBC.BANK_STORAGE_DATA/new_payment_document.html,bad
hydraulicpowerpack.com/HSBC.BANK_DATA/payment-document.html,bad
aminev.com/HSBC-BANK-STORAGE-DATA/new-secure.html,bad
broadtech.co/HSBC.BANK.STORAGE/new-document.html,bad
agsteier.com/HSBC.BANK.DATA/new_secure-document.html,bad
aminev.com/HSBC-STORAGE_DATA/secure_document.html,bad
undefined.it/HSBC_BANK-STORAGE.DATA/new_payment_document.html,bad
agsteier.com/BANK_STORAGE-DATA/new.payment-document.html,bad
broadtech.co/HSBC_STORAGE_DATA/payment.html,bad
cacl.fr/HSBC_BANK_DATA/new.secure.html,bad
ajewishgift.com/HSBC_BANK_STORAGE.DATA/secure.payment-document.html,bad
eekro.cruisingsmallship.com/oaglotogoa/pusoathuth/okexithejo/files/,bad
ptuph.barginginfrance.net/ytooglesyw/evymoftoph/leewhigroo/files/,bad
emits.iptvdeals.com/pigneglogl/psoomporso/whulsynsee/files/,bad
shovi.frost-electric-supply.com/ychoomusha/uptejawhee/eegelengic/files/,bad
iptoo.cruisingsmallship.com/cocmeepsee/nikagnypsi/hoaboogrol/files/,bad
uchyz.cruisingsmallship.com/vootukigli/shacmiwhoa/zipevelrid/files/,bad
exadu.mymag250.co.uk/ipsuxoameb/ciksooghee/eemsoockoz/files/,bad
kuglu.mymag250.co.uk/oluleestos/natseglird/eseersoarg/files/,bad
eecky.butlerelectricsupply.com/oalseebypt/hidowodruf/phaptyrsoa/files/,bad
zyrdu.cruisingsmallship.com/vyglachaph/choawoatch/glocoaphoo/files/,bad
ixoox.csheaven.com/ytoocmefta/ythyreejyk/eeshoomoar/files/,bad
shoac.mymag250.co.uk/astoobichy/ezifoptyhe/yptydelure/files/,bad
groax.mymag250.co.uk/oojudsunid/dungooglee/ytonsoodsa/files/,bad
gylra.cruisingsmallship.com/talsoohaha/icoagroapt/oglaheeglo/files/,bad
oshoo.iptvdeals.com/oachudydri/theshasicm/chyshyngee/files/,bad
coaha.frenchgerlemanelectric.com/atydymulra/psoaptylty/ywhopaptyl/files/,bad
echoa.randbinternationaltravel.com/wheekresip/lesorgysoj/oasemteefu/files/,bad
ooksu.frost-electric-supply.com/sebossoode/itylseehyh/grykrostad/files/,bad
efugl.iptvdeals.com/avoamsyrga/ujecketird/fudsoonsep/files/,bad
ptool.barginginfrance.net/wadostomot/oophosagli/tipsosteen/files/,bad
ocick.frost-electric-supply.com/nasaghytho/whofydroon/glotchypiv/files/,bad
xotsa.frenchgerlemanelectric.com/apsestooxo/iwheewhosh/keckalrees/files/,bad
veksi.barginginfrance.net/oassemsoci/psolsoapsi/netsoorgaw/files/,bad
ukugl.tourstogo.us/shudsoangu/whooglagoz/isestipsep/files/,bad
greev.randbinternationaltravel.com/sheptighut/groadratoa/omedryglol/files/,bad
simpi.tourstogo.us/vodopsoopu/dumseessee/viphadeeph/files/,bad
iwhab.randbinternationaltravel.com/etuwotsols/phydretack/psyveshool/files/,bad
whabi.csheaven.com/ehetsusywh/yglegrehee/jitypsewhy/files/,bad
nonsi.csheaven.com/udoartorsa/oathampoat/uzostecmew/files/,bad
namso.butlerelectricsupply.com/yfuksajozi/phidampoas/ufykampoap/files/,bad
eroov.iptvdeals.com/wheedessyh/uptoowhooj/urognotchy/files/,bad
rawoo.barginginfrance.net/deethevoaz/upsachoaju/poastycith/files/,bad
hoawy.frost-electric-supply.com/synestyfoo/oampansoam/fetuksessu/files/,bad
wetyt.tourstogo.us/shissashee/abekekurdi/oagrusteel/files/,bad
uvidu.butlerelectricsupply.com/ephuhoawud/fodrejymta/pugnovesho/files/,bad
asham.tourstogo.us/oadirteeph/eeroaghyss/evoarsoshi/files/,bad
oakso.tourstogo.us/pheekseeku/kirystobul/exeedsoots/files/,bad
dujur.barginginfrance.net/oampimsika/foowimupho/thampoperd/files/,bad
keemy.butlerelectricsupply.com/zyrsoltoah/duftuxoxyz/epheenyzug/files/,bad
ithyk.frenchgerlemanelectric.com/cywhamsoaj/thamtampee/oodsardoon/files/,bad
vitha.csheaven.com/awygludoav/ooghooksek/puptywoamt/files/,bad
esoad.frost-electric-supply.com/psutsoshup/phastupsim/tigrystolt/files/,bad
gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/,bad
oampa.csheaven.com/ovoamegloa/ishoodooho/whetcheeng/files/,bad
acool.csheaven.com/okoassetch/buweegnogr/ereedrimtu/files/,bad
phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/,bad
oshoa.iptvdeals.com/whoagrofta/shaphygyft/oomtyrtogl/files/,bad
psooz.tourstogo.us/joacumupty/yduhoalrow/ooksyfoogl/files/,bad
oolsi.frost-electric-supply.com/eerutsuleh/oamteejigl/shogrodroo/files/,bad
kulro.csheaven.com/dersyphalr/kyjorsoalt/rywoarsoaz/files/,bad
eeroo.frost-electric-supply.com/phoagnonga/oshuzoathu/anunserogy/files/,bad
gyboo.cruisingsmallship.com/phyckyhert/oaltesteef/ptoneewhis/files/,bad
rumog.frost-electric-supply.com/ooxyphuxoa/oodrirolta/javyphepti/files/,bad
veevu.tourstogo.us/yxampoavoo/psopansoom/ithexoakib/files/,bad
eetho.cruisingsmallship.com/fustochoox/areltussen/hoogroxuga/files/,bad
oojee.barginginfrance.net/poovajywhi/ooghovelee/madroompob/files/,bad
igoby.frost-electric-supply.com/eesefteeps/ookeestool/meefeleezu/files/,bad
upsoj.iptvdeals.com/doaryruptu/uroassulah/foomosoglo/files/,bad
oosee.barginginfrance.net/buksyngems/boofoostiw/orignujonu/files/,bad
oawoo.frenchgerlemanelectric.com/utyfatheex/nurirsoaja/rojingaroo/files/,bad
whave.iptvdeals.com/panoowyxoz/oazicmitov/ptampordap/files/,bad
kyrsu.frost-electric-supply.com/wowoathept/grishamesa/weemoseevo/files/,bad
mocka.frost-electric-supply.com/zarseehetu/igaksuxals/kyroalopsa/files/,bad
pulso.butlerelectricsupply.com/uthoachugr/uceerdyhap/ochadikist/files/,bad
nefib.tourstogo.us/shoampakre/igoawootsi/greengeeku/files/,bad
oapsa.tourstogo.us/looreeneps/yshoobeeje/syshyshogo/files/,bad
azoos.csheaven.com/eechoawoap/rissupsuns/bigleeptuf/files/,bad
ptush.iptvdeals.com/oapsoadoov/vooglebopo/oasoardexy/files/,bad
zibup.csheaven.com/ypsoophoov/ptycmympub/teezukedoo/files/,bad
atyss.barginginfrance.net/aseerteert/ootoorezav/olaweersyb/files/,bad
ptewh.iptvdeals.com/foogloajuc/eeshedyfon/yvookrynso/files/,bad
igroo.barginginfrance.net/ogroatashy/osynoonsax/ydumtixivy/files/,bad
oofuv.cruisingsmallship.com/oozughoars/psoakraghi/oawygroors/files/,bad
pigra.csheaven.com/eveebichoa/xygyrtoolt/ooholtoaka/files/,bad
dofeb.frenchgerlemanelectric.com/iglejimoar/upsudypooz/leepeegrah/files/,bad
igagh.tourstogo.us/chogoajeep/uhozyngako/iphoasteer/files/,bad
estoa.frost-electric-supply.com/ukoatiptyv/upseeboapo/ufekyckaft/files/,bad
ubike.tourstogo.us/lussoaglee/raxadsunyx/oatchingoa/files/,bad
boogu.barginginfrance.net/peehejoaty/avugnemtee/hibygnoars/files/,bad
oowhe.frost-electric-supply.com/ejisoozach/esisseeloo/oajilitsof/files/,bad
nugly.barginginfrance.net/oogamtoafo/eestathici/athiphisik/files/,bad
thesparkmachine.com/Antivirus.zip,bad
motivacionyrelajacion.com/Z0H24k7E6A/,bad
sei.com.pe/Rdxn6uoPA/,bad
executivecoaching.co.il/IsKgVrtvQ/,bad
volleyball-doppeldorf.de/templates/blau_weiss/n8jh3wbr.php?id=60716163,bad
winsetupcostotome.easthamvacations.info/answered-polynomial-eccentricity-unserviceable/029287718218614814,bad
lifescience.sysu.edu.cn/filees/guuu16pesche.asp,bad
atlcourier.com/wp-content/plugins/cached_data/k1.exe,bad
mondoperaio.net/wp-content/plugins/cached_data/k1.exe,bad
krsa2gno.internet-security-alert.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.todays-sweepstakes-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.congrats-sweepstakes-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.important-security-brower-alert.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.youre-todays-lucky-sweeps-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
ab.usageload32.com/zz/kudhg87s7882bi/mmerrorx.html?tid=x4v&os=Windows&osv=7&isp=Comcast%20Cable&browser=Firefox&ip=Firefox,bad
fondazioneciampi.org/nuovo/blogs/media/ap2.php,bad
europe-academy.net/wp-admin/user/ap2.php,bad
1866809.securefastserver.com/~keycodes777/x1/login.php,bad
skidki-yuga.ru/files/17448.jpg,bad
kfc.i.illuminationes.com/snitch?default_keyword=&referrer=&se_referrer=&source=,bad
smartscan.ro,bad
lunaticjazz.com,bad
earthcontrolsys.com/abuse_report.php?issviews.com,bad
imagerieduroc.com/,bad
eddenya.com/,bad
drteachme.com/wp-content/plugins/theme-check/misc.php,bad
eeps.me/,bad
hitekshop.vn/login.php,bad
betterhomeandgardenideas.com/dbsys.php,bad
yigitakcali.com/dbsys.php,bad
healthybloodpressure.info/2uOioq.php,bad
scantanzania.com/bin/img/make.html,bad
technix.it/,bad
reifen-simon.com/,bad
szinhaz.hu/,bad
ostsee-schnack.de/,bad
inclusivediversity.co.uk/wp-content/upgrade/,bad
dashlinen.testing-domain-live.co.uk/Secure/paypal-CA/,bad
rst-velbert.de/,bad
gasthofpost-ebs.de/,bad
avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_32.zip,bad
avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_64.zip,bad
blog.replacemycontacts.com/,bad
pradakomechanicals.com/,bad
profill-smd.com/,bad
areadiprova.eu/gardani/,bad
cifor.com/,bad
proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,bad
jktdc.in/images/klb/azxvas.gif,bad
proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,bad
jktdc.in/images/klb/azxvas.gif,bad
wonchangvacuum.com.my/libraries/pear/mandate.htm,bad
gosciniec-paproc.pl/lib/excel/kamp.php,bad
deleondeos.com/img/script.php?tup1.jpg,bad
deleondeos.com/img/script.php?tup2.jpg,bad
deleondeos.com/img/script.php?tup3.jpg,bad
pieiron.co.uk/,bad
icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw.zip,bad
icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw/viewer.php,bad
gold-city.it/image/_vti_cnf/app/psi.exe,bad
cerquasas.it/wp-admin/user/UPS_INVOICE.rar,bad
inevo.co.il/,bad
nevergreen.net/6ob,bad
izzy-cars.nl/9uj8n76b5.exe,bad
stopmeagency.free.fr/9uj8n76b5.exe,bad
reclamus.com/9uj8n76b5.exe,bad
lhs-mhs.org/9uj8n76b5.exe,bad
schuh-zentgraf.de/,bad
legendsdtv.com/lmzjH7XQY/,bad
zt.tim-taxi.com/login.php,bad
marialorena.com.br/wp-content/plugins/hello123/8888ytc6r.exe,bad
holishit.in/wp-content/plugins/wpclef/assets/src/sass/neat/grid/binarystings.php,bad
grosirkecantikan.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/binarystings.php,bad
kassabravo.com/,bad
actiagroup.com/,bad
alphamedical02.fr/,bad
dezuiderwaard.nl/,bad
kollagen4you.se/,bad
del-marine.com/,bad
donneuropa.it/,bad
roltek.com.tr/,bad
outlinearray.com/,bad
airsonett.se,bad
autoappassionati.it/,bad
sieltre.it/,bad
ceisystems.it/,bad
northpoleitalia.it/,bad
buildviet.info/servicer/fattura/,bad
eielectronics.com/,bad
welington.info/,bad
vertourmer.com/,bad
jeanlesigne.com/wp-content/file.exe,bad
nuvon.com/,bad
ex.technor.com/index.php,bad
cosmos.felago.es/gsvot2.html,bad
salentoeasy.it/,bad
fsm-europe.eu/,bad
fiocchidiriso.com/,bad
enchantier.com/,bad
freegames777.net/Price-list-Yuan%202016.6.8_545_54.zip,bad
gennaroespositomilano.it/,bad
airbornehydrography.com/,bad
websitebuildersinfo.in,bad
scream.garudamp3.com/arais2.html,bad
exclaim.goldenteamacademy.cl/arais2.html,bad
shoal.grahanusareadymix.com/arais2.html,bad
concede.fmtlib.net/khoklj2.html,bad
boots.fotopyra.pl/gsvot2.html,bad
drank.fa779.com/gsvot2.html,bad
milf.gabriola.cl/gsvot2.html,bad
cosmos.furnipict.com/gsvot2.html,bad
ywvcomputerprocess.info/errorreport/ty5ug6h4ndma4/,bad
family-partners.fr/data.dpg,bad
trifle.ernstenco.be/ajuijm2.html,bad
vomit.facilitandosonhos.com.br/ajuijm2.html,bad
stork.escortfinder.cl/ajuijm2.html,bad
erupt.fernetmoretti.com.ar/ajuijm2.html,bad
invention.festinolente.cl/ajuijm2.html,bad
crops.dunight.eu/uzjuz2.html,bad
higher.dwebsi.tk/uzjuz2.html,bad
headless.ebkfwd.com/uzjuz2.html,bad
above.e-rezerwacje24.pl/uzjuz2.html,bad
personal.editura-amsibiu.ro/rdxzmt2.html,bad
likes.gisnetwork.net/ysfmgl2.html,bad
terem.eltransbt.ro/ysfmgl2.html,bad
pacman.gkgar.com/omrjy2.html,bad
pacan.gofreedom.info/omrjy2.html,bad
absurdity.flarelight.com/xdnkn2.html,bad
aircraft.evote.cl/ybluq2.html,bad
produla.czatgg.pl/rxdjna2.html,bad
vdula.czystykod.pl/rxdjna2.html,bad
stock.daydreamfuze.com/rxdjna2.html,bad
luce.polimi.it/it/,bad
soros.departamentosejecutivos.cl/venak2.html,bad
smilll.depozit.hr/bgaldb2.html,bad
spread.diadanoivabh.com.br/alvbh2.html,bad
pave.elisecries.com/zbtqvc2.html,bad
plank.duplicolor.cl/zbtqvc2.html,bad
lay.elticket.com.ar/tslwo2.html,bad
borat.elticket.com.ar/pkge2.html,bad
adv.riza.it/www/delivery/ajs.php?zoneid=51&cb=96020978060,bad
peeg.fronterarq.cl/odbsx2.html,bad
hmora.fred-build.tk/odbsx2.html,bad
molla.gato1000.cl/edmiu2.html,bad
victor.connectcloud.ch/nukgfr2.html,bad
lexu.goggendorf.at/nukgfr2.html,bad
avokka.com/Panel/dl.exe,bad
avokka.com/Panel/gate.php,bad
jcmarcadolib.com/hbc/a.php,bad
euro-vertrieb.com/hosteurope/KIS-Login.htm,bad
coffeol.com/fend/raw_server.exe,bad
pgathailand.com/which.exe,bad
scanty.colormark.cl/rjavgx3.html,bad
decorator.crabgrab.cl/rjavgx3.html,bad
pumpkin.brisik.net/rvgkm3.html,bad
losos.caliane.com.br/wkicrz3.html,bad
losas.cabanaslanina.com.ar/wkicrz3.html,bad
wopper.bioblitzgaming.ca/pwigd3.html,bad
mepra.blautechnology.cl/pwigd3.html,bad
wixx.caliptopis.cl/lwwxx3.html,bad
funkucck.bluerobot.cl/lwwxx3.html,bad
soxorok.ddospower.ro/lwwxx3.html,bad
pybul.bestfrozenporn.nl/jvoxyj3.html,bad
bonjo.bmbsklep.pl/jvoxyj3.html,bad
womsy.bobbutcher.net/rtuee3.html,bad
gojnox.boxtomarket.com/yxmvr3.html,bad
honor.agitaattori.fi/rncbu3.html,bad
geil.alon3.tk/rncbu3.html,bad
vitaly.agricolacolhue.cl/rncbu3.html,bad
unlink.altitude.lv/vdgqb3.html,bad
cqji.artidentalkurs.com/vdgqb3.html,bad
rufex.ajfingenieros.cl/dsgajo3.html,bad
wuvac.agwebdigital.com/dsgajo3.html,bad
tanner.alicerosenmanmemorial.com/hggfgl3.html,bad
sanya.vipc2f.com/ceqxwu3.html,bad
livre.wasastation.fi/ceqxwu3.html,bad
pogruz.wanyizhao.net/ceqxwu3.html,bad
tahit.wastech2016.in/xcqrsw3.html,bad
ad.9tv.co.il/serv4/www/delivery/ajs.php?zoneid=37&cb=54350405237&charset=utf-8,bad
giants.yourzip.co/static/quotes.js?ver=d58072be2820e8682c0a27c0518e805e,bad
evans.babajilab.in/specimen/1479491/tire-something-detect-five-what-knot-unknown-entertain-stiff,bad
ross.starvingmillionaire.org/unveiled/dropdown.js?ver=496e05e1aea0a9c4655800e8a7b9ea28,bad
brollopsguiden.se/openx/www/delivery/ajs.php?campaignid=4&target=_blank&cb=84501358690,bad
structured.blackswanstore.com/plc/header.js,bad
jessisjewels.com/disk/update/postmaster/en/?ar=yourname@yourdomain.com,bad
tscl.com.bd/m/RI%20XIN%20QUOTATION%20LIST.zip,bad
catjogger.win/ganel/gate.php,bad
apexgames.org/ykxj6/par/factura.zip,bad
art-archiv.ru/images/animated-number/docum-arhiv.exe,bad
elmissouri.fr/data.dpg,bad
down.microsoftsup.com/down/2.exe,bad
franny.goadultgame.ru/js/boxun4.exe,bad
limlim00000.rozup.ir/senario104.jpg,bad
rdovicia.hookresearch.ru/videoplugin_win7_.exe,bad
1476497499.xiazaidown.com/cx/160624/6/qq2016@302_39082.exe,bad
update.sppen.com/setup/sppen_Setup_silent.exe,bad
1476509436.xiazaidown.com/cx/160624/6/iisv6.0@155_22393.exe,bad
upstreams.info/wp-admin/includes/pm.dll,bad
1476510729.xiazaidown.com/cx/160624/6/hplaserjet1020@151_974<br/>.exe,bad
fileante.com/download/SlimeRancherSetup.exe,bad
1476925670.xiazaidown.com/cx/160624/6/feces@60_46943.exe,bad
huacolor.com/rui2015.asp?id=21804,bad
xiazai.51jetso.com/359/setup_120.exe,bad
account.exceeddating.ru/js/boxun4.bin,bad
chobanbuon.com/admin/controller/catalog/2.exe,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
down12.7r7z.com/setup_447.exe,bad
franny.goadultgame.ru/js/boxun4.exe,bad
menumaterno.com.br/skins/tango/_labe/server/zsbcs.exe,bad
103.234.36.75/rd927.exe,bad
software.lingxiu98.com.cn/partner_new/lingxiu_5_45363.exe,bad
1476500920.xiazaidown.com/cx/160624/6/hplaserjetm1136@151_11<br/>446.exe,bad
updo.nl/file/adb0cbb9.exe,bad
1476510055.xiazaidown.com/cx/160624/6/word2003@899_2663.exe,bad
1476510813.xiazaidown.com/cx/160624/6/qqgamehallv3.6.0.4@152<br/>_27459.exe,bad
go890.com/d/x86.dll,bad
176.103.55.73/chipdd2.exe,bad
robertsrestaurantgroup.com/8/1.exe,bad
217.23.8.91/5a7a3b7c0b/8ae39e3102/upload/b5h.exe,bad
xiazai.51jetso.com/110/setup_129.exe,bad
account.exceeddating.ru/js/boxun4.bin,bad
